date,state,deathIncrease,positiveIncrease,negativeIncrease,hospitalizedIncrease,recovered,onVentilatorCumulative,inIcuCumulative,recoveredIncrease,onVentilatorIncrease,inIcuIncrease
2020-07-02,MS,10,870,4417,31,19388.0,,,0.0,,
2020-07-03,MS,0,0,0,0,19388.0,,,0.0,,
2020-07-04,MS,15,1904,8972,60,19388.0,,,0.0,,
2020-07-05,MS,4,226,0,0,19388.0,,,0.0,,
2020-07-06,MS,3,357,4190,12,22167.0,,,2779.0,,
2020-07-07,MS,44,957,0,35,22167.0,,,0.0,,
2020-07-08,MS,30,674,0,50,22167.0,,,0.0,,
2020-07-09,MS,16,703,7782,49,22167.0,,,0.0,,
2020-07-10,MS,11,1031,4477,41,22167.0,,,0.0,,
2020-07-11,MS,15,797,3234,40,22167.0,,,0.0,,
2020-07-12,MS,19,868,0,0,22167.0,,,0.0,,
2020-07-13,MS,1,393,7811,35,25932.0,,,3765.0,,
2020-07-14,MS,22,862,5936,55,25932.0,,,0.0,,
2020-07-15,MS,18,1025,5619,44,25932.0,,,0.0,,
2020-07-16,MS,18,1230,5813,46,25932.0,,,0.0,,
2020-07-17,MS,24,1032,6532,37,25932.0,,,0.0,,
2020-07-18,MS,14,1017,4804,15,25932.0,,,0.0,,
2020-07-19,MS,9,792,0,0,25932.0,,,0.0,,
2020-07-20,MS,3,1251,10647,39,30315.0,,,4383.0,,
2020-07-21,MS,31,1635,3588,31,30315.0,,,0.0,,
2020-07-22,MS,34,1547,6285,47,30315.0,,,0.0,,
2020-07-23,MS,13,982,0,34,30315.0,,,0.0,,
2020-07-24,MS,27,1610,5858,45,30315.0,,,0.0,,
2020-07-25,MS,17,1434,8972,59,30315.0,,,0.0,,
2020-07-26,MS,15,1207,0,0,30315.0,,,0.0,,
2020-07-27,MS,6,653,3851,50,35071.0,,,4756.0,,
2020-07-28,MS,42,1342,4194,71,35071.0,,,0.0,,
2020-07-29,MS,20,1505,8666,49,35071.0,,,0.0,,
2020-07-30,MS,48,1775,4802,61,35071.0,,,0.0,,
2020-07-31,MS,52,1168,3456,63,35071.0,,,0.0,,
2020-08-01,MS,30,1134,5834,38,35071.0,,,0.0,,
2020-08-02,MS,10,672,0,0,35071.0,,,0.0,,
2020-08-03,MS,8,572,0,66,42391.0,,,7320.0,,
2020-08-04,MS,42,1074,0,44,42391.0,,,0.0,,
2020-08-05,MS,51,1245,12786,48,42391.0,,,0.0,,
2020-08-06,MS,21,956,3763,39,42391.0,,,0.0,,
2020-08-07,MS,23,1036,3635,66,42391.0,,,0.0,,
2020-08-08,MS,26,1210,5168,29,42391.0,,,0.0,,
2020-08-09,MS,22,527,0,0,42391.0,,,0.0,,
2020-08-10,MS,16,476,0,74,42391.0,,,0.0,,
2020-08-11,MS,32,644,9167,58,49836.0,,,7445.0,,
2020-08-12,MS,45,1081,2329,56,49836.0,,,0.0,,
2020-08-13,MS,22,612,0,53,49836.0,,,0.0,,
2020-08-14,MS,32,944,1672,26,49836.0,,,0.0,,
2020-08-15,MS,37,825,7898,43,49836.0,,,0.0,,
2020-08-16,MS,4,381,0,0,49836.0,,,0.0,,
2020-08-17,MS,11,276,4167,73,56577.0,,,6741.0,,
2020-08-18,MS,33,795,0,36,56577.0,,,0.0,,
2020-08-19,MS,35,1348,0,38,56577.0,,,0.0,,
2020-08-20,MS,27,894,0,34,56577.0,,,0.0,,
2020-08-21,MS,24,874,1302,30,56577.0,,,0.0,,
2020-08-22,MS,23,945,2875,22,56577.0,,,0.0,,
2020-08-23,MS,3,626,0,0,56577.0,,,0.0,,
2020-08-24,MS,8,511,7903,30,56577.0,,,0.0,,
2020-08-25,MS,67,801,3798,29,62707.0,,,6130.0,,
2020-08-26,MS,58,904,3625,26,62707.0,,,0.0,,
2020-08-27,MS,26,585,4263,33,62707.0,,,0.0,,
2020-08-28,MS,14,599,5645,12,62707.0,,,0.0,,
2020-08-29,MS,14,735,4900,21,62707.0,,,0.0,,
2020-08-30,MS,14,647,0,0,62707.0,,,0.0,,
2020-08-31,MS,32,274,4427,26,67918.0,,,5211.0,,
2020-09-01,MS,20,634,3018,0,67918.0,,,0.0,,
2020-09-02,MS,33,781,3288,0,67918.0,,,0.0,,
2020-09-03,MS,10,751,4244,0,67918.0,,,0.0,,
2020-09-04,MS,22,823,0,0,67918.0,,,0.0,,
2020-09-05,MS,11,539,9456,0,67918.0,,,0.0,,
2020-09-06,MS,15,410,0,0,67918.0,,,0.0,,
2020-09-07,MS,1,242,0,0,67918.0,,,0.0,,
2020-09-08,MS,0,249,8161,84,74098.0,,,6180.0,,
2020-09-09,MS,38,426,2751,0,74098.0,,,0.0,,
2020-09-10,MS,33,517,3083,0,74098.0,,,0.0,,
2020-09-11,MS,14,853,4288,0,74098.0,,,0.0,,
2020-09-12,MS,15,445,3715,0,74098.0,,,0.0,,
2020-09-13,MS,12,254,0,0,74098.0,,,0.0,,
2020-09-14,MS,9,144,2869,89,78971.0,,,4873.0,,
2020-09-15,MS,28,505,0,0,78971.0,,,0.0,,
2020-09-16,MS,22,711,5709,0,78971.0,,,0.0,,
2020-09-17,MS,24,701,0,0,78971.0,,,0.0,,
2020-09-18,MS,0,0,0,0,78971.0,,,0.0,,
2020-09-19,MS,29,1152,68302,0,78971.0,,,0.0,,
2020-09-20,MS,1,277,0,0,78971.0,,,0.0,,
2020-09-21,MS,0,192,3551,108,85327.0,,,6356.0,,
2020-09-22,MS,36,465,5130,0,85327.0,,,0.0,,
2020-09-23,MS,24,552,3658,0,85327.0,,,0.0,,
2020-09-24,MS,4,737,4311,0,85327.0,,,0.0,,
2020-09-25,MS,20,722,3905,0,85327.0,,,0.0,,
2020-09-26,MS,17,645,3682,0,85327.0,,,0.0,,
2020-09-27,MS,8,182,0,0,85327.0,,,0.0,,
2020-09-28,MS,2,190,4807,237,89737.0,,,4410.0,,
2020-09-29,MS,36,589,0,0,89737.0,,,0.0,,
2020-09-30,MS,12,552,0,0,89737.0,,,0.0,,
2020-10-01,MS,10,696,0,131,89737.0,,,0.0,,
2020-10-02,MS,20,672,0,0,89737.0,,,0.0,,
2020-10-03,MS,12,609,0,0,89737.0,,,0.0,,
2020-10-04,MS,2,321,0,0,89737.0,,,0.0,,
2020-10-05,MS,0,215,65812,78,90577.0,,,840.0,,
2020-10-06,MS,0,0,0,0,90577.0,,,0.0,,
2020-10-07,MS,38,1538,0,0,90577.0,,,0.0,,
2020-10-08,MS,23,578,0,0,90577.0,,,0.0,,
2020-10-09,MS,6,862,0,0,90577.0,,,0.0,,
2020-10-10,MS,16,957,0,0,90577.0,,,0.0,,
2020-10-11,MS,5,294,0,0,90577.0,,,0.0,,
2020-10-12,MS,0,296,0,184,94165.0,,,3588.0,,
2020-10-13,MS,14,713,0,0,94165.0,,,0.0,,
2020-10-14,MS,25,876,0,0,94165.0,,,0.0,,
2020-10-15,MS,12,1322,0,0,94165.0,,,0.0,,
2020-10-16,MS,8,1116,24889,0,94165.0,,,0.0,,
2020-10-17,MS,11,751,0,0,94165.0,,,0.0,,
2020-10-18,MS,0,0,0,0,94165.0,,,0.0,,
2020-10-19,MS,0,586,0,143,97675.0,,,3510.0,,
2020-10-20,MS,31,730,0,0,97675.0,,,0.0,,
2020-10-21,MS,21,801,0,0,97675.0,,,0.0,,
2020-10-22,MS,8,958,0,0,97675.0,,,0.0,,
2020-10-23,MS,7,795,0,0,97675.0,,,0.0,,
2020-10-24,MS,17,1212,0,0,97675.0,,,0.0,,
2020-10-25,MS,0,0,0,0,97675.0,,,0.0,,
2020-10-26,MS,8,675,0,196,101385.0,,,3710.0,,
2020-10-27,MS,20,854,0,0,101385.0,,,0.0,,
2020-10-28,MS,19,1000,34443,0,101385.0,,,0.0,,
2020-10-29,MS,8,970,40277,0,101385.0,,,0.0,,
2020-10-30,MS,18,749,0,0,101385.0,,,0.0,,
2020-10-31,MS,6,824,0,0,101385.0,,,0.0,,
2020-11-01,MS,14,340,0,0,101385.0,,,0.0,,
2020-11-02,MS,0,365,32944,152,105839.0,,,4454.0,,
2020-11-03,MS,36,644,0,0,105839.0,,,0.0,,
2020-11-04,MS,13,766,0,0,105839.0,,,0.0,,
2020-11-05,MS,8,1612,0,0,105839.0,,,0.0,,
2020-11-06,MS,14,967,0,0,105839.0,,,0.0,,
2020-11-07,MS,14,1031,0,0,105839.0,,,0.0,,
2020-11-08,MS,10,804,0,0,105839.0,,,0.0,,
2020-11-09,MS,0,516,36655,186,111430.0,,,5591.0,,
2020-11-10,MS,37,933,0,0,111430.0,,,0.0,,
2020-11-11,MS,17,1256,0,0,111430.0,,,0.0,,
2020-11-12,MS,17,1271,0,0,111430.0,,,0.0,,
2020-11-13,MS,5,1305,0,0,111430.0,,,0.0,,
2020-11-14,MS,21,1370,0,0,111430.0,,,0.0,,
2020-11-15,MS,3,969,0,0,111430.0,,,0.0,,
2020-03-07,MT,0,0,0,0,,,,,,
2020-03-08,MT,0,0,0,0,,,,,,
2020-03-09,MT,0,0,0,0,,,,,,
2020-03-10,MT,0,0,4,0,,,,,,
2020-03-11,MT,0,0,6,0,,,,,,
2020-03-12,MT,0,1,13,0,,,,,,
2020-03-13,MT,0,0,21,0,,,,,,
2020-03-14,MT,0,4,48,0,,,,,,
2020-03-15,MT,0,2,0,0,,,,,,
2020-03-16,MT,0,0,95,0,,,,,,
2020-03-17,MT,0,1,105,0,,,,,,
2020-03-18,MT,0,2,196,0,,,,,,
2020-03-19,MT,0,2,262,0,,,,,,
2020-03-20,MT,0,4,170,0,,,,,,
2020-03-21,MT,0,4,215,0,,,,,,
2020-03-22,MT,0,11,0,0,,,,,,
2020-03-23,MT,0,3,0,0,,,,,,
2020-03-24,MT,0,12,497,0,,,,,,
2020-03-25,MT,0,7,305,0,,,,,,
2020-03-26,MT,0,18,180,1,,,,,,
2020-03-27,MT,0,37,462,6,,,,,,
2020-03-28,MT,1,21,666,0,,,,,,
2020-03-29,MT,0,25,887,1,,,,,,
2020-03-30,MT,3,17,0,2,,,,,,
2020-03-31,MT,0,13,91,4,,,,,,
2020-04-01,MT,1,24,476,3,,,,,,
2020-04-02,MT,0,19,383,3,,,,,,
2020-04-03,MT,0,16,240,4,,,,,,
2020-04-04,MT,0,22,579,0,,,,,,
2020-04-05,MT,1,21,405,0,,,,,,
2020-04-06,MT,0,13,174,0,,,,,,
2020-04-07,MT,0,20,175,4,,,,,,
2020-04-08,MT,0,13,400,3,135.0,,,,,
2020-04-09,MT,0,22,440,5,157.0,,,22.0,,
2020-04-10,MT,0,11,426,5,165.0,,,8.0,,
2020-04-11,MT,0,12,272,5,169.0,,,4.0,,
2020-04-12,MT,0,10,322,1,169.0,,,0.0,,
2020-04-13,MT,1,7,178,0,171.0,,,2.0,,
2020-04-14,MT,0,5,131,3,197.0,,,26.0,,
2020-04-15,MT,0,5,344,1,209.0,,,12.0,,
2020-04-16,MT,0,11,342,1,218.0,,,9.0,,
2020-04-17,MT,1,7,301,2,233.0,,,15.0,,
2020-04-18,MT,2,4,321,1,234.0,,,1.0,,
2020-04-19,MT,0,7,322,0,243.0,,,9.0,,
2020-04-20,MT,0,0,153,2,243.0,,,0.0,,
2020-04-21,MT,2,4,186,2,273.0,,,30.0,,
2020-04-22,MT,2,2,340,0,296.0,,,23.0,,
2020-04-23,MT,0,3,289,0,306.0,,,10.0,,
2020-04-24,MT,0,2,250,0,325.0,,,19.0,,
2020-04-25,MT,0,1,369,2,339.0,,,14.0,,
2020-04-26,MT,0,3,362,0,339.0,,,0.0,,
2020-04-27,MT,0,1,170,0,352.0,,,13.0,,
2020-04-28,MT,1,2,156,0,356.0,,,4.0,,
2020-04-29,MT,1,0,337,0,382.0,,,26.0,,
2020-04-30,MT,0,2,384,0,392.0,,,10.0,,
2020-05-01,MT,0,0,289,0,397.0,,,5.0,,
2020-05-02,MT,0,2,430,0,404.0,,,7.0,,
2020-05-03,MT,0,0,372,0,404.0,,,0.0,,
2020-05-04,MT,0,2,79,1,404.0,,,0.0,,
2020-05-05,MT,0,-1,185,0,410.0,,,6.0,,
2020-05-06,MT,0,0,4432,0,417.0,,,7.0,,
2020-05-07,MT,0,0,543,0,417.0,,,0.0,,
2020-05-08,MT,0,2,696,0,420.0,,,3.0,,
2020-05-09,MT,0,0,384,0,422.0,,,2.0,,
2020-05-10,MT,0,0,375,0,422.0,,,0.0,,
2020-05-11,MT,0,1,867,0,423.0,,,1.0,,
2020-05-12,MT,0,2,461,1,425.0,,,2.0,,
2020-05-13,MT,0,1,816,0,430.0,,,5.0,,
2020-05-14,MT,0,0,697,0,431.0,,,1.0,,
2020-05-15,MT,0,4,865,0,431.0,,,0.0,,
2020-05-16,MT,0,2,671,0,431.0,,,0.0,,
2020-05-17,MT,0,0,794,0,431.0,,,0.0,,
2020-05-18,MT,0,2,1280,1,434.0,,,3.0,,
2020-05-19,MT,0,1,782,1,437.0,,,3.0,,
2020-05-20,MT,0,7,769,0,440.0,,,3.0,,
2020-05-21,MT,0,1,797,0,440.0,,,0.0,,
2020-05-22,MT,0,0,1333,0,441.0,,,1.0,,
2020-05-23,MT,0,0,795,0,441.0,,,0.0,,
2020-05-24,MT,0,0,729,0,441.0,,,0.0,,
2020-05-25,MT,0,0,301,0,441.0,,,0.0,,
2020-05-26,MT,1,0,152,0,441.0,,,0.0,,
2020-05-27,MT,0,2,1807,1,444.0,,,3.0,,
2020-05-28,MT,0,4,1146,0,445.0,,,1.0,,
2020-05-29,MT,0,8,1728,1,448.0,,,3.0,,
2020-05-30,MT,0,12,743,0,448.0,,,0.0,,
2020-05-31,MT,0,10,504,0,456.0,,,8.0,,
2020-06-01,MT,0,4,855,0,461.0,,,5.0,,
2020-06-02,MT,0,4,1551,0,462.0,,,1.0,,
2020-06-03,MT,0,2,1234,1,464.0,,,2.0,,
2020-06-04,MT,0,14,1180,0,467.0,,,3.0,,
2020-06-05,MT,1,2,1244,0,470.0,,,3.0,,
2020-06-06,MT,0,-1,867,0,472.0,,,2.0,,
2020-06-07,MT,0,5,619,1,475.0,,,3.0,,
2020-06-08,MT,0,3,4211,0,475.0,,,0.0,,
2020-06-09,MT,0,6,1586,3,485.0,,,10.0,,
2020-06-10,MT,0,7,1425,2,487.0,,,2.0,,
2020-06-11,MT,0,2,1159,0,487.0,,,0.0,,
2020-06-12,MT,0,10,1235,3,489.0,,,2.0,,
2020-06-13,MT,0,15,967,0,510.0,,,21.0,,
2020-06-14,MT,1,13,890,0,510.0,,,0.0,,
2020-06-15,MT,0,8,2022,1,510.0,,,0.0,,
2020-06-16,MT,0,5,2635,1,535.0,,,25.0,,
2020-06-17,MT,1,16,1922,-1,538.0,,,3.0,,
2020-06-18,MT,0,25,1330,3,545.0,,,7.0,,
2020-06-19,MT,0,11,1541,1,546.0,,,1.0,,
2020-06-20,MT,0,32,1076,3,548.0,,,2.0,,
2020-06-21,MT,0,19,808,4,548.0,,,0.0,,
2020-06-22,MT,1,23,925,1,548.0,,,0.0,,
2020-06-23,MT,0,3,2615,1,566.0,,,18.0,,
2020-06-24,MT,0,23,1120,2,571.0,,,5.0,,
2020-06-25,MT,0,37,3229,0,572.0,,,1.0,,
2020-06-26,MT,1,26,1803,2,589.0,,,17.0,,
2020-06-27,MT,0,23,1063,0,604.0,,,15.0,,
2020-06-28,MT,0,11,1216,2,604.0,,,0.0,,
2020-06-29,MT,0,56,6213,3,609.0,,,5.0,,
2020-06-30,MT,0,48,2070,1,642.0,,,33.0,,
2020-07-01,MT,0,49,2420,4,658.0,,,16.0,,
2020-07-02,MT,0,67,1752,1,672.0,,,14.0,,
2020-07-03,MT,1,45,2309,3,678.0,,,6.0,,
2020-07-04,MT,0,39,1408,3,678.0,,,0.0,,
2020-07-05,MT,0,45,1111,0,678.0,,,0.0,,
2020-07-06,MT,0,37,2783,0,678.0,,,0.0,,
2020-07-07,MT,0,78,2323,5,716.0,,,38.0,,
2020-07-08,MT,0,44,1050,0,759.0,,,43.0,,
2020-07-09,MT,2,95,2249,3,796.0,,,37.0,,
2020-07-10,MT,3,127,3286,3,855.0,,,59.0,,
2020-07-11,MT,1,84,1097,4,864.0,,,9.0,,
2020-07-12,MT,0,81,1221,1,865.0,,,1.0,,
2020-07-13,MT,3,85,3949,5,875.0,,,10.0,,
2020-07-14,MT,2,109,2592,3,884.0,,,9.0,,
2020-07-15,MT,0,144,2218,9,915.0,,,31.0,,
2020-07-16,MT,1,135,3947,5,970.0,,,55.0,,
2020-07-17,MT,2,135,2429,9,992.0,,,22.0,,
2020-07-18,MT,0,105,1370,5,1075.0,,,83.0,,
2020-07-19,MT,0,62,1218,1,1075.0,,,0.0,,
2020-07-20,MT,2,88,5795,2,1334.0,,,259.0,,
2020-07-21,MT,1,91,1869,7,1493.0,,,159.0,,
2020-07-22,MT,2,101,2415,5,1543.0,,,50.0,,
2020-07-23,MT,1,97,2603,4,1587.0,,,44.0,,
2020-07-24,MT,3,129,2853,8,1815.0,,,228.0,,
2020-07-25,MT,0,221,1594,4,1977.0,,,162.0,,
2020-07-26,MT,0,82,1218,4,2079.0,,,102.0,,
2020-07-27,MT,1,39,6301,2,2090.0,,,11.0,,
2020-07-28,MT,4,94,2659,4,2104.0,,,14.0,,
2020-07-29,MT,3,201,3746,6,2212.0,,,108.0,,
2020-07-30,MT,1,138,3123,10,2240.0,,,28.0,,
2020-07-31,MT,5,151,1203,9,2331.0,,,91.0,,
2020-08-01,MT,1,116,1467,0,2456.0,,,125.0,,
2020-08-02,MT,0,112,2630,3,2466.0,,,10.0,,
2020-08-03,MT,3,40,5173,3,2653.0,,,187.0,,
2020-08-04,MT,0,81,1647,2,2766.0,,,113.0,,
2020-08-05,MT,1,115,1773,10,2820.0,,,54.0,,
2020-08-06,MT,0,173,2518,11,2964.0,,,144.0,,
2020-08-07,MT,5,155,1786,5,3122.0,,,158.0,,
2020-08-08,MT,5,132,958,4,3255.0,,,133.0,,
2020-08-09,MT,0,63,1037,4,3275.0,,,20.0,,
2020-08-10,MT,0,65,3394,1,3413.0,,,138.0,,
2020-08-11,MT,2,87,920,3,3542.0,,,129.0,,
2020-08-12,MT,3,164,1460,25,3598.0,,,56.0,,
2020-08-13,MT,1,139,1645,14,3937.0,,,339.0,,
2020-08-14,MT,0,134,1907,4,4011.0,,,74.0,,
2020-08-15,MT,1,118,957,5,4123.0,,,112.0,,
2020-08-16,MT,0,91,897,2,4145.0,,,22.0,,
2020-08-17,MT,0,42,2759,4,4162.0,,,17.0,,
2020-08-18,MT,2,54,733,9,4206.0,,,44.0,,
2020-08-19,MT,0,110,911,9,4357.0,,,151.0,,
2020-08-20,MT,5,116,911,9,4434.0,,,77.0,,
2020-08-21,MT,0,144,923,6,4798.0,,,364.0,,
2020-08-22,MT,1,160,929,15,4815.0,,,17.0,,
2020-08-23,MT,0,53,980,1,4816.0,,,1.0,,
2020-08-24,MT,1,60,22864,4,4842.0,,,26.0,,
2020-08-25,MT,6,135,2699,11,4891.0,,,49.0,,
2020-08-26,MT,1,161,1592,8,4983.0,,,92.0,,
2020-08-27,MT,0,144,2255,10,5024.0,,,41.0,,
2020-08-28,MT,2,134,2082,5,5172.0,,,148.0,,
2020-08-29,MT,4,188,2318,12,5278.0,,,106.0,,
2020-08-30,MT,0,89,1191,3,5283.0,,,5.0,,
2020-08-31,MT,0,81,3496,4,5330.0,,,47.0,,
2020-09-01,MT,1,88,1970,11,5459.0,,,129.0,,
2020-09-02,MT,4,182,1395,14,5584.0,,,125.0,,
2020-09-03,MT,2,180,1607,11,5727.0,,,143.0,,
2020-09-04,MT,3,148,4180,2,5821.0,,,94.0,,
2020-09-05,MT,2,145,917,3,6219.0,,,398.0,,
2020-09-06,MT,1,100,876,9,6243.0,,,24.0,,
2020-09-07,MT,1,52,5047,12,6246.0,,,3.0,,
2020-09-08,MT,1,65,1590,4,6270.0,,,24.0,,
2020-09-09,MT,3,87,2283,7,6318.0,,,48.0,,
2020-09-10,MT,1,195,2008,3,6732.0,,,414.0,,
2020-09-11,MT,8,122,1183,6,6795.0,,,63.0,,
2020-09-12,MT,2,140,3930,3,6824.0,,,29.0,,
2020-09-13,MT,2,96,1300,4,6830.0,,,6.0,,
2020-09-14,MT,3,86,5660,6,6842.0,,,12.0,,
2020-09-15,MT,2,137,3361,8,7150.0,,,308.0,,
2020-09-16,MT,1,187,2846,4,7186.0,,,36.0,,
2020-09-17,MT,2,216,2682,6,7401.0,,,215.0,,
2020-09-18,MT,3,224,3032,6,7500.0,,,99.0,,
2020-09-19,MT,10,292,1993,12,7553.0,,,53.0,,
2020-09-20,MT,1,136,1837,3,7807.0,,,254.0,,
2020-09-21,MT,3,130,8319,6,7876.0,,,69.0,,
2020-09-22,MT,3,271,2476,8,7937.0,,,61.0,,
2020-09-23,MT,2,212,2939,17,8510.0,,,573.0,,
2020-09-24,MT,0,330,4028,49,8634.0,,,124.0,,
2020-09-25,MT,5,322,4276,25,8681.0,,,47.0,,
2020-09-26,MT,1,343,2826,9,8749.0,,,68.0,,
2020-09-27,MT,2,200,822,3,8779.0,,,30.0,,
2020-09-28,MT,1,306,6583,11,8839.0,,,60.0,,
2020-09-29,MT,3,311,2419,11,9093.0,,,254.0,,
2020-09-30,MT,3,347,2885,8,9256.0,,,163.0,,
2020-10-01,MT,1,429,5122,10,9428.0,,,172.0,,
2020-10-02,MT,5,355,4298,2,9569.0,,,141.0,,
2020-10-03,MT,0,501,920,12,9601.0,,,32.0,,
2020-10-04,MT,1,279,2351,3,9597.0,,,-4.0,,
2020-10-05,MT,3,212,12350,10,9649.0,,,52.0,,
2020-10-06,MT,2,500,2245,19,10172.0,,,523.0,,
2020-10-07,MT,1,716,2740,47,10518.0,,,346.0,,
2020-10-08,MT,4,614,4875,31,10656.0,,,138.0,,
2020-10-09,MT,9,722,4359,17,10863.0,,,207.0,,
2020-10-10,MT,3,718,1185,17,11361.0,,,498.0,,
2020-10-11,MT,1,585,1024,7,11361.0,,,0.0,,
2020-10-12,MT,2,423,9777,12,11481.0,,,120.0,,
2020-10-13,MT,5,486,8707,7,11620.0,,,139.0,,
2020-10-14,MT,8,599,4329,9,12068.0,,,448.0,,
2020-10-15,MT,5,723,4530,39,12854.0,,,786.0,,
2020-10-16,MT,5,662,4968,27,13212.0,,,358.0,,
2020-10-17,MT,5,638,2028,15,13395.0,,,183.0,,
2020-10-18,MT,1,588,2418,9,13441.0,,,46.0,,
2020-10-19,MT,0,569,10663,10,13538.0,,,97.0,,
2020-10-20,MT,11,703,1952,35,14842.0,,,1304.0,,
2020-10-21,MT,23,619,2354,13,15085.0,,,243.0,,
2020-10-22,MT,3,928,3924,23,16266.0,,,1181.0,,
2020-10-23,MT,4,863,7291,79,16611.0,,,345.0,,
2020-10-24,MT,12,639,2393,10,17436.0,,,825.0,,
2020-10-25,MT,3,738,837,49,17832.0,,,396.0,,
2020-10-26,MT,6,621,10097,8,18343.0,,,511.0,,
2020-10-27,MT,2,845,4152,8,18981.0,,,638.0,,
2020-10-28,MT,20,620,2528,53,19519.0,,,538.0,,
2020-10-29,MT,12,887,2250,14,20042.0,,,523.0,,
2020-10-30,MT,27,1063,3959,15,21102.0,,,1060.0,,
2020-10-31,MT,11,885,5401,23,21353.0,,,251.0,,
2020-11-01,MT,1,694,2095,7,21398.0,,,45.0,,
2020-11-02,MT,10,757,6470,16,21496.0,,,98.0,,
2020-11-03,MT,13,907,2686,11,21990.0,,,494.0,,
2020-11-04,MT,5,796,3968,18,22146.0,,,156.0,,
2020-11-05,MT,3,1013,1723,19,23300.0,,,1154.0,,
2020-11-06,MT,12,979,2593,26,23607.0,,,307.0,,
2020-11-07,MT,26,1001,579,18,23825.0,,,218.0,,
2020-11-08,MT,11,731,684,12,23793.0,,,-32.0,,
2020-11-09,MT,1,374,13948,15,23825.0,,,32.0,,
2020-11-10,MT,5,1098,2555,18,23873.0,,,48.0,,
2020-11-11,MT,10,919,2243,20,24594.0,,,721.0,,
2020-11-12,MT,0,961,9262,11,24804.0,,,210.0,,
2020-11-13,MT,5,1213,7380,15,25389.0,,,585.0,,
2020-11-14,MT,37,1642,1508,486,27472.0,,,2083.0,,
2020-11-15,MT,6,1272,1595,5,27472.0,,,0.0,,
2020-03-04,NC,0,0,0,0,,,,,,
2020-03-05,NC,0,0,0,0,,,,,,
2020-03-06,NC,0,1,0,0,,,,,,
2020-03-07,NC,0,0,0,0,,,,,,
2020-03-08,NC,0,0,0,0,,,,,,
2020-03-09,NC,0,0,0,0,,,,,,
2020-03-10,NC,0,5,0,0,,,,,,
2020-03-11,NC,0,0,0,0,,,,,,
2020-03-12,NC,0,5,60,0,,,,,,
2020-03-13,NC,0,3,26,0,,,,,,
2020-03-14,NC,0,8,51,0,,,,,,
2020-03-15,NC,0,9,90,0,,,,,,
2020-03-16,NC,0,1,69,0,,,,,,
2020-03-17,NC,0,7,178,0,,,,,,
2020-03-18,NC,0,23,1313,0,,,,,,
2020-03-19,NC,0,34,621,0,,,,,,
2020-03-20,NC,0,40,688,0,,,,,,
2020-03-21,NC,0,47,1996,0,,,,,,
2020-03-22,NC,0,71,1091,0,,,,,,
2020-03-23,NC,0,42,1958,0,,,,,,
2020-03-24,NC,0,101,0,0,,,,,,
2020-03-25,NC,1,106,1844,0,,,,,,
2020-03-26,NC,1,132,2289,0,,,,,,
2020-03-27,NC,1,127,2099,0,,,,,,
2020-03-28,NC,1,172,2219,0,,,,,,
2020-03-29,NC,0,105,1313,0,,,,,,
2020-03-30,NC,2,267,1652,0,,,,,,
2020-03-31,NC,2,191,2051,0,,,,,,
2020-04-01,NC,2,86,3051,0,,,,,,
2020-04-02,NC,6,273,2163,0,,,,,,
2020-04-03,NC,3,236,2683,0,,,,,,
2020-04-04,NC,5,309,6866,0,,,,,,
2020-04-05,NC,7,183,1089,0,,,,,,
2020-04-06,NC,2,285,396,0,,,,,,
2020-04-07,NC,13,351,5,0,,,,,,
2020-04-08,NC,7,205,1700,0,,,,,,
2020-04-09,NC,12,225,4597,0,,,,,,
2020-04-10,NC,9,257,9579,0,,,,,,
2020-04-11,NC,6,404,2344,0,,,,,,
2020-04-12,NC,1,208,1538,0,,,,,,
2020-04-13,NC,5,296,953,0,,,,,,
2020-04-14,NC,22,208,1443,0,,,,,,
2020-04-15,NC,9,99,2689,0,,,,,,
2020-04-16,NC,14,342,2748,0,,,,,,
2020-04-17,NC,21,394,1670,0,,,,,,
2020-04-18,NC,12,281,2949,0,,,,,,
2020-04-19,NC,8,353,2208,0,,,,,,
2020-04-20,NC,7,271,441,0,,,,,,
2020-04-21,NC,34,187,3660,0,,,,,,
2020-04-22,NC,29,269,6736,0,,,,,,
2020-04-23,NC,11,388,5461,0,,,,,,
2020-04-24,NC,16,444,3955,0,,,,,,
2020-04-25,NC,20,571,4110,0,,,,,,
2020-04-26,NC,10,207,2422,0,,,,,,
2020-04-27,NC,7,312,1714,0,,,,,,
2020-04-28,NC,36,426,2406,0,,,,,,
2020-04-29,NC,12,380,5308,0,,,,,,
2020-04-30,NC,24,561,9035,0,,,,,,
2020-05-01,NC,21,414,5382,0,,,,,,
2020-05-02,NC,21,586,5057,0,,,,,,
2020-05-03,NC,2,155,4205,0,,,,,,
2020-05-04,NC,8,184,2420,0,,,,,,
2020-05-05,NC,22,408,4953,0,,,,,,
2020-05-06,NC,25,502,12180,0,,,,,,
2020-05-07,NC,30,639,6207,0,,,,,,
2020-05-08,NC,20,471,6814,0,,,,,,
2020-05-09,NC,17,492,7257,0,,,,,,
2020-05-10,NC,3,404,5369,0,,,,,,
2020-05-11,NC,3,281,3449,0,9115.0,,,,,
2020-05-12,NC,27,301,6078,0,9115.0,,,0.0,,
2020-05-13,NC,20,470,7743,0,9115.0,,,0.0,,
2020-05-14,NC,18,691,8120,0,9115.0,,,0.0,,
